AREA amenity_building outer=1 offset=2724745 size=16 clippings=0 points=(31.595,150.771)(36.720,154.688)(26.033,166.689)(18.720,160.261)(18.408,160.563)(16.283,158.755)(17.345,157.550)(17.158,156.947)(18.095,155.943)(18.595,156.144)(19.908,154.989)(23.220,157.851)(23.720,157.249)(23.533,157.048)(27.658,152.478)(29.033,153.684)
AREA landuse_brownfield outer=1 offset=2724228 size=4 clippings=0 points=(16.845,143.641)(17.908,137.264)(24.908,138.519)(23.658,144.846)
AREA amenity_building outer=1 offset=2712257 size=41 clippings=0 points=(31.408,108.693)(29.658,110.300)(29.533,110.249)(20.595,121.296)(21.408,121.899)(16.908,127.573)(17.720,128.276)(17.158,128.929)(19.095,130.535)(19.658,129.832)(20.533,130.485)(24.345,125.815)(24.720,125.866)(24.720,126.117)(25.095,126.167)(25.095,126.418)(25.470,126.468)(25.408,126.669)(25.845,126.820)(25.595,127.221)(35.470,133.849)(36.470,132.393)(36.845,132.695)(37.408,131.791)(37.033,131.540)(38.095,130.033)(28.220,123.355)(27.908,123.757)(27.658,123.506)(27.533,123.656)(27.283,123.405)(27.158,123.506)(26.908,123.254)(26.783,123.405)(26.470,123.154)(28.033,121.146)(27.283,120.493)(31.845,114.969)(33.220,113.162)(32.095,112.258)(32.783,111.605)
AREA building outer=0 offset=2707846 size=10 clippings=0 points=(17.595,23.280)(22.783,23.481)(22.658,27.197)(23.220,27.197)(23.158,28.804)(20.033,28.703)(20.095,26.996)(18.658,26.946)(18.720,25.942)(17.470,25.891)
AREA building outer=1 offset=2727211 size=15 clippings=0 points=(21.595,207.964)(21.533,208.114)(17.720,212.634)(17.783,216.852)(18.158,217.253)(19.158,217.203)(19.533,216.852)(19.408,212.483)(20.033,212.483)(20.033,212.784)(21.033,213.638)(20.783,213.939)(21.845,214.893)(25.220,211.077)(23.470,209.571)
AREA building outer=1 offset=2772047 size=10 clippings=0 points=(20.908,230.158)(20.908,232.016)(19.658,232.016)(19.595,236.535)(23.220,236.384)(23.533,231.112)(23.470,231.112)(23.533,230.560)(22.533,230.610)(22.533,230.208)
AREA building outer=1 offset=2727173 size=13 clippings=0 points=(25.220,211.077)(22.783,213.839)(23.283,214.240)(21.720,216.048)(23.783,217.856)(24.970,216.450)(24.783,216.299)(25.033,215.948)(25.470,216.299)(26.158,215.446)(27.033,216.149)(28.783,214.140)(27.970,213.387)
AREA amenity_parking_building outer=1 offset=2712619 size=18 clippings=0 points=(22.283,71.585)(22.408,75.050)(31.595,75.100)(32.033,86.197)(31.658,86.900)(31.595,88.256)(31.970,89.411)(32.345,90.013)(33.470,90.917)(34.595,91.269)(35.720,91.269)(36.720,90.917)(37.845,90.013)(38.283,89.210)(38.533,88.055)(39.720,88.055)(39.970,86.549)(41.408,71.435)
AREA building outer=1 offset=2772026 size=5 clippings=0 points=(23.533,231.212)(23.220,236.384)(26.845,236.234)(26.658,231.062)(25.408,231.112)
AREA office_building outer=1 offset=2770562 size=9 clippings=0 points=(26.970,256.269)(30.595,257.675)(30.783,254.813)(30.908,251.699)(27.845,251.549)(27.158,251.398)(25.158,251.197)(24.970,253.407)(24.595,256.068)
AREA amenity_building outer=1 offset=2724461 size=7 clippings=0 points=(30.533,172.212)(25.345,167.542)(26.033,166.689)(45.158,145.147)(46.720,143.541)(52.033,148.110)(45.845,154.989)
AREA amenity_building outer=1 offset=2724842 size=8 clippings=0 points=(29.658,149.014)(29.970,148.612)(25.533,144.545)(30.283,139.222)(41.095,141.482)(45.158,145.147)(36.720,154.688)(31.595,150.771)
AREA building outer=1 offset=2727253 size=5 clippings=0 points=(25.533,217.856)(29.033,220.919)(32.283,217.354)(28.783,214.140)(27.033,216.149)
AREA building outer=1 offset=2606688 size=6 clippings=0 points=(35.720,21.473)(25.845,23.029)(27.158,28.904)(31.533,28.251)(36.220,26.394)(36.158,25.891)
AREA building outer=1 offset=2772078 size=6 clippings=0 points=(27.158,231.815)(27.158,232.167)(26.720,232.217)(26.845,236.234)(30.470,236.033)(30.283,231.614)
AREA building outer=1 offset=2727084 size=11 clippings=0 points=(32.283,217.354)(29.033,220.919)(28.970,220.919)(26.783,223.580)(27.970,224.635)(29.095,223.379)(29.970,224.183)(31.095,222.927)(32.595,224.283)(35.533,220.266)(33.970,218.760)
AREA building outer=1 offset=2708667 size=12 clippings=0 points=(27.720,41.357)(26.908,41.357)(26.908,46.228)(37.720,46.177)(36.970,41.457)(36.908,38.194)(34.533,38.143)(34.345,33.273)(32.095,33.373)(31.533,28.251)(27.158,28.904)(27.470,30.963)
AREA building outer=1 offset=2771996 size=6 clippings=0 points=(30.283,231.614)(30.470,236.033)(35.908,235.732)(35.908,231.815)(35.845,231.815)(35.845,231.313)
AREA amenity_building outer=1 offset=2724672 size=4 clippings=0 points=(45.845,156.244)(63.658,172.564)(48.470,188.331)(31.220,172.714)
AREA highway_service outer=1 offset=2708362 size=13 clippings=0 points=(36.220,26.394)(31.533,28.251)(32.095,33.373)(34.345,33.273)(34.533,38.143)(36.908,38.194)(36.970,41.457)(39.658,41.257)(39.533,38.445)(41.845,38.143)(41.845,37.189)(41.658,33.223)(36.970,33.624)
AREA building outer=1 offset=2727511 size=4 clippings=0 points=(33.345,207.261)(31.533,209.420)(35.595,212.734)(37.345,210.575)
AREA building outer=1 offset=2711632 size=11 clippings=0 points=(39.220,114.367)(38.158,114.467)(37.033,114.367)(35.595,114.065)(33.220,113.162)(31.845,114.969)(32.970,115.522)(32.908,116.576)(37.158,117.631)(37.533,116.727)(38.908,116.677)
AREA building outer=1 offset=2727275 size=9 clippings=0 points=(35.533,220.266)(32.595,224.283)(33.720,225.137)(34.033,224.685)(36.908,226.292)(36.845,226.442)(36.908,226.492)(39.283,222.475)(37.470,221.421)
AREA building outer=1 offset=2711670 size=13 clippings=0 points=(33.658,107.287)(34.033,108.793)(32.908,109.094)(33.845,111.254)(34.595,111.002)(34.908,112.258)(36.033,111.856)(35.595,110.651)(35.845,110.199)(38.095,109.496)(37.908,108.944)(37.158,105.981)(35.345,106.684)
AREA landuse_grass outer=1 offset=2605917 size=12 clippings=0 points=(39.408,17.054)(39.845,18.510)(41.658,18.209)(42.283,17.908)(43.595,15.548)(43.595,15.096)(43.408,14.794)(38.345,15.196)(37.283,15.447)(35.908,16.100)(34.533,17.004)(33.408,18.209)
AREA building outer=1 offset=2727382 size=5 clippings=0 points=(38.345,197.168)(35.533,200.080)(46.908,211.177)(49.720,208.265)(43.970,202.742)
AREA highway_service outer=1 offset=2606522 size=6 clippings=0 points=(35.720,21.473)(36.158,25.891)(40.658,25.389)(40.595,25.038)(40.408,21.121)(37.908,21.322)
AREA amenity_restaurant_building outer=1 offset=2726819 size=10 clippings=0 points=(41.658,234.577)(44.908,228.852)(42.158,226.342)(40.845,228.601)(39.720,227.999)(38.283,230.459)(35.845,231.313)(35.908,235.732)(36.783,235.581)(40.533,235.280)
AREA building outer=1 offset=2711738 size=9 clippings=0 points=(39.408,125.715)(36.470,125.263)(36.095,128.025)(36.408,128.175)(36.095,128.627)(36.970,129.280)(37.470,128.677)(39.033,128.125)(39.220,126.920)
AREA building outer=1 offset=2708540 size=6 clippings=0 points=(40.658,25.389)(36.158,25.891)(36.970,33.624)(41.658,33.223)(41.095,26.343)(40.720,26.343)
AREA building outer=1 offset=2727349 size=11 clippings=0 points=(39.283,222.526)(36.908,226.492)(38.158,227.246)(38.533,226.643)(39.720,227.396)(39.720,227.999)(40.720,228.551)(42.095,226.292)(42.158,226.342)(43.095,224.785)(41.158,223.630)
AREA building outer=1 offset=2708571 size=5 clippings=0 points=(37.658,45.675)(42.095,45.625)(41.658,41.407)(41.658,41.056)(36.970,41.457)
AREA building outer=1 offset=2711707 size=10 clippings=0 points=(37.720,105.780)(38.283,107.638)(38.220,107.688)(38.533,108.743)(39.720,108.341)(39.970,108.693)(39.783,110.400)(42.845,110.751)(43.533,105.780)(41.658,104.324)
AREA highway_pedestrian outer=1 offset=2605950 size=16 clippings=0 points=(41.658,7.915)(42.033,7.865)(42.470,7.765)(42.658,8.668)(44.033,8.216)(44.095,6.610)(44.220,5.204)(44.033,1.237)(43.783,-1.776)(43.220,-5.893)(42.033,-6.195)(41.845,-7.550)(41.595,-8.856)(37.845,-8.053)(38.345,-5.642)(38.908,-5.743)
